1:[-40.0, 72.0]
9594:[75.0, 41.0]
9597:[-87.71666666666667, 41.8]
9598:[-82.53527777777778, 27.33722222222222]
9600:[-3.53, 50.47]
9601:[1.0, 52.166666666666664]
9602:[1.1555555555555554, 52.059444444444445]
9603:[-122.18333333333334, 37.45277777777778]
9605:[-121.313, 37.979]
9607:[-157.98333333333332, 21.466666666666665]
9609:[34.78333333333333, 32.06666666666667]
9615:[-78.79, 43.0]
9616:[16.359722222222224, 48.213055555555556]
9617:[16.366666666666667, 48.2]
9621:[80.64, 16.5]
9624:[2.2686, 48.8881]
9625:[9.7, 4.05]
9628:[-81.49138888888889, 31.149722222222223]
9632:[-1.9833333333333334, 50.71666666666667]
9633:[-3.22, 50.96]
9635:[-73.23673, 42.924817]
9636:[-80.2364, 36.0755]
9637:[-98.52, 29.45]
9638:[-74.113506, 40.981591]
9641:[-75.6824, 45.4222]
9643:[-2.1666666666666665, 51.833333333333336]
9644:[7.0128, 43.5513]
9649:[-82.26527777777778, 35.764722222222225]
9650:[-80.5, 39.0]
9652:[-90.53527777777778, 14.613333333333333]
9654:[-121.30083333333333, 37.97555555555556]
9657:[-83.735, 42.283]
9661:[174.73999999999998, -36.84055555555556]
9662:[22.42361111111111, 37.081944444444446]
9666:[-77.02833333333334, -12.043333333333333]
9670:[21.019166666666667, 52.24027777777778]
9671:[-2.598, 50.7889]
9672:[116.30527777777777, 39.98972222222222]
9673:[116.38333333333334, 39.916666666666664]
9676:[-80.15, 26.133333333333333]
9678:[-77.07, 38.88]
9684:[-78.56, 38.03]
9685:[-78.479, 38.0299]
9686:[-117.4025, 47.6675]
9687:[-122.47972222222222, 37.723333333333336]
9688:[-97.44583333333334, 35.20861111111111]
9690:[-70.26666666666667, 43.666666666666664]
9691:[-70.33, 43.81]
9694:[-81.37583333333333, 40.805]
9695:[-81.37, 40.81]
9697:[-103.35, 20.666666666666668]
9698:[-0.098, 51.433]
9700:[-87.95, 43.05]
9703:[-83.137922, 42.41411]
9704:[-114.0, 45.0]
9707:[6.15, 46.2]
9711:[-0.15194444444444444, 51.52361111111111]
9713:[-117.3, 34.1]
9716:[35.51305555555555, 33.886944444444445]
9719:[13.819, 46.761]
9721:[-70.87, 42.64]
9722:[-117.03333333333333, 32.525]
9725:[-1.2355, 54.5767]
9726:[-1.3333333333333333, 54.166666666666664]
9727:[-80.277, 36.135]
9728:[-80.26049166666667, 36.10276388888889]
9729:[-122.6, 45.63333333333333]
9730:[-122.65, 45.5]
9732:[-74.3, 41.03]
9736:[-122.16666666666667, 47.6]
9738:[-73.56666666666666, 45.5]
9741:[-73.2031, 42.71275]
9746:[9.190336111111112, 45.46416111111112]
9751:[-71.21666666666667, 46.81666666666667]
9752:[-111.2863888888889, 47.50361111111111]
9753:[-10.801388888888889, 6.3133333333333335]
9755:[7.466666666666667, 51.516666666666666]
9757:[-86.25527777777778, 41.6725]
9760:[-3.0502777777777776, 53.814166666666665]
9762:[-1.1963, 53.1435]
9763:[-120.77, 39.3]
9764:[-70.20416666666667, 44.105555555555554]
9765:[-91.5342, 41.6601]
9767:[-71.58423055555555, 42.59334444444445]
9768:[-97.53, 35.48]
9769:[-98.0, 35.5]
9770:[-122.04, 40.76]
9771:[-122.36666666666666, 40.583333333333336]
9773:[-117.71972222222223, 34.11]
9774:[-79.2446, 43.7737]
9775:[30.0, 8.0]
9776:[-122.8299, 45.5093]
9779:[35.21666666666667, 31.783333333333335]
9781:[-84.863, 38.197]
9785:[-121.65555555555557, 36.67777777777778]
9788:[-74.26, 41.89]
9789:[1.25, 49.05]
9790:[-118.40083333333334, 34.007777777777775]
9791:[-93.65222222222222, 41.60111111111111]
9793:[-76.14444444444445, 43.04694444444444]
9796:[-118.86666666666666, 37.916666666666664]
9797:[-80.08521388888889, 42.12956111111111]
9798:[-97.29, 32.77]
9799:[-4.142222222222222, 50.37138888888889]
9800:[22.266666666666666, 60.45]
9801:[11.572777777777777, 48.101844444444446]
9804:[-88.49, 43.76]
9806:[-118.438443, 34.073023]
9807:[-83.04583333333333, 42.331388888888895]
9811:[77.23, 28.610000000000003]
9814:[-75.07, 44.5]
9816:[-87.5, 47.7]
9817:[-94.0, 46.0]
9818:[17.0, -22.0]
9821:[-74.212352, 40.824415]
9822:[-74.25, 40.79]
9823:[-73.997, 40.73]
9825:[-155.08583333333334, 19.705555555555556]
9826:[-155.5, 19.583333333333332]
9828:[-122.21, 45.19]
9830:[-123.279, 44.564]
9831:[-118.48138888888889, 34.02194444444444]
9833:[-84.4808, 42.7348]
9835:[-74.31, 41.4]
9836:[-77.400417, 37.21295]
9838:[-118.32556, 34.10194]
9841:[8.932777777777778, 44.41111111111111]
9842:[-3.95, 51.61666666666667]
9844:[-85.74944444444445, 38.22888888888889]
9845:[-74.00111111111111, 40.73388888888889]
9846:[-83.94944444444445, 43.419444444444444]
9848:[-93.94, 29.884999999999998]
9849:[-99.490593, 27.524445]
9851:[-92.2, 34.8]
9853:[126.916361, 37.52538]
9854:[-76.32055555555556, 40.04694444444444]
9857:[-88.04305555555555, 30.694444444444446]
9858:[0.5362, 51.361]
9859:[-0.33249999999999996, 53.74433333333333]
9860:[-0.5, 53.916666666666664]
9862:[0.1184, 52.2009]
9863:[-83.38, 42.66]
9864:[-79.44277777777778, 37.78388888888889]
9870:[-111.83333333333333, 33.3]
9872:[-71.22500000000001, 42.447222222222216]
9873:[-81.54222222222222, 39.26611111111111]
9874:[-74.3291, 40.785828]
9875:[-98.0, 38.5]
9877:[-74.271331, 40.52016]
9878:[-74.41, 40.44]
9880:[11.083333333333334, 49.45]
9881:[-118.20194444444445, 33.92472222222222]
9882:[-83.07010555555556, 42.35734444444444]
9883:[-84.298, 30.442]
9884:[-84.25333333333333, 30.455]
9886:[7.099722222222222, 50.73388888888889]
9887:[-117.91222222222223, 33.665]
9890:[-88.46, 44.41]
9891:[-121.9, 37.333333333333336]
9893:[-73.195, 44.476]
9894:[-72.7, 44.0]
9897:[138.1, 36.25]
9899:[5.166666666666667, 52.233333333333334]
9902:[-89.93, 38.47]
9903:[51.393097222222224, 35.773319444444446]
9907:[-0.2, 51.9]
9911:[174.77722222222224, -41.288888888888884]
9913:[-0.190796, 51.484882]
9914:[-0.04027777777777778, 51.52305555555555]
9915:[-120.99444444444444, 37.66138888888889]
9916:[-96.63527777777779, 32.907222222222224]
9917:[-96.58, 33.18]
9918:[-95.68944444444445, 39.05583333333333]
9919:[-81.18, 35.3]
9921:[-74.12694, 40.856413]
9922:[-71.06444444444445, 42.375277777777775]
9923:[-93.16797222222223, 44.939186111111106]
9926:[-97.12, 33.2]
9929:[-93.28611111111111, 37.19499999999999]
9931:[-97.13916666666667, 49.89944444444444]
9933:[-3.25, 54.5]
9935:[-95.40277777777779, 29.716944444444444]
9939:[-73.99058, 40.72927]
9941:[-111.88333333333334, 40.75]
9942:[26.720277777777778, 58.38111111111111]
9943:[26.716666666666665, 58.38333333333333]
9948:[-88.01583333333333, 44.513333333333335]
9949:[18.06861111111111, 59.32944444444445]
9952:[-118.72, 35.34]
9955:[-72.51694444444445, 42.37083333333334]
9957:[-79.38017777777777, 43.65773611111111]
9958:[-90.0671, 30.0275]
9961:[-117.88527777777779, 33.88055555555555]
9962:[-86.00098888888888, 13.091380555555556]
9963:[3.8772, 43.6119]
9964:[-87.541493, 33.209438]
9965:[-87.534607, 33.20654]
9966:[-80.1, 26.36861111111111]
9971:[-55.166666666666664, 5.866666666666667]
9972:[-76.59416666666667, 39.29888888888889]
9974:[-0.4166666666666667, 51.25]
9976:[-2.4892055555555554, 53.728569444444446]
9977:[-72.92666666666668, 41.31111111111111]
9981:[-2.754, 52.708]
9982:[-76.62027777777777, 39.32888888888889]
9986:[-73.19555555555556, 41.186388888888885]
9987:[-74.02038611111111, 40.808611111111105]
9988:[-119.65, 36.75]
9989:[-119.76666666666667, 36.75]
9990:[59.6, 36.3]
9991:[-79.07638888888889, 38.158055555555556]
9992:[120.26666666666667, 22.633333333333333]
9994:[-0.2995, 51.4103]
9996:[-88.4, 44.266666666666666]
9997:[-118.75, 34.03]
9998:[-118.29, 33.74]
10001:[-91.23305555555555, 43.81333333333333]
10002:[-91.11, 43.91]
10005:[-74.44805555555556, 40.501666666666665]
10006:[-74.172574, 40.72422]
10007:[-73.995935, 40.729584]
10008:[-104.89, 39.01]
10009:[-104.52, 38.84]
10014:[-1.8936111111111111, 52.48305555555556]
10016:[-117.238, 32.881]
10018:[142.0, 43.0]
10019:[141.35, 43.06666666666667]
10020:[-73.986076, 40.770463]
10022:[-118.19555555555556, 33.76833333333333]
10023:[-76.2, 43.47]
10024:[-76.50666666666666, 43.45472222222222]
10027:[11.016666666666667, 49.583333333333336]
10028:[-1.539, 53.991]
10030:[-118.39944444444446, 34.073055555555555]
10032:[-121.6, 39.66]
10034:[-85.185, 34.26]
10035:[12.25, 51.833333333333336]
10036:[77.56666666666666, 12.966666666666667]
10037:[77.5, 12.97]
10038:[-73.977664, 40.761484]
10039:[-71.10666666666665, 42.41833333333333]
10040:[-6.6546, 54.3499]
10041:[13.393333333333333, 52.518055555555556]
10042:[13.145833333333332, 52.507222222222225]
10043:[-4.033333333333333, 5.316666666666666]
10044:[28.188055555555557, -25.746111111111112]
10046:[-80.249503, 26.124354]
10047:[-70.95111111111112, 42.980000000000004]
10049:[5.37, 43.2964]
10055:[-122.23611111111111, 37.48277777777778]
10056:[71.58333333333333, 34.016666666666666]
10057:[9.266666666666667, 45.583333333333336]
10058:[-117.82305555555556, 33.669444444444444]
10060:[12.083333333333334, 49.016666666666666]
10061:[-70.66777777777779, 41.958333333333336]
10064:[-61.516666666666666, 10.666666666666666]
10065:[-79.40444444444445, 36.58722222222222]
10069:[-111.75, 41.69]
10071:[-74.08, 40.73]
10073:[-121.3, 44.05]
10074:[3.0583, 50.6278]
10075:[2.716666666666667, 50.46666666666667]
10076:[-81.92750000000001, 34.946666666666665]
10078:[-118.22500000000001, 33.89666666666667]
10080:[1.729, 52.606]
10082:[-81.03472222222221, 34.00055555555556]
10083:[-96.78, 32.77]
10084:[-96.8, 46.8917]
10085:[-96.78944444444444, 46.87722222222222]
10087:[15.55, 38.18333333333333]
10088:[14.0, 37.5]
10092:[-75.47722222222222, 40.60166666666667]
10093:[-75.59, 40.61]
10094:[-91.11583333333333, 40.808055555555555]
10095:[-82.3, 28.0]
10096:[-79.95453, 39.63582]
10097:[-79.95055555555555, 39.63361111111111]
10099:[-80.69, 32.35]
10100:[-80.68333333333334, 32.43333333333333]
10102:[-84.39, 33.755]
10103:[-84.58, 33.94]
10104:[-1.25, 51.753]
10105:[-1.2577777777777779, 51.75194444444445]
10107:[-84.51666666666667, 39.1]
10108:[-93.28333333333333, 32.61666666666667]
10110:[-85.26722222222222, 35.04555555555555]
10111:[80.27, 13.08388888888889]
10115:[-96.344056, 30.610369]
10117:[-3.0, 53.4]
10118:[-76.05, 43.99]
10120:[25.0, 39.0]
10122:[-118.50028, 34.15917]
10126:[-110.86888888888888, 29.64611111111111]
10127:[12.916666666666666, 50.833333333333336]
10128:[-74.66777777777779, 40.33166666666667]
10129:[-73.27194444444444, 41.17583333333333]
10130:[77.17222222222223, 31.103333333333335]
10131:[77.17222222222223, 31.103333333333335]
10132:[-86.14, 39.78]
10134:[38.74, 9.030000000000001]
10136:[4.75, 52.63333333333333]
10137:[-80.06416666666667, 26.709722222222222]
10138:[-0.1744, 51.5541]
10139:[-83.80416666666666, 39.926944444444445]
10140:[-71.083774, 42.360732]
10142:[-73.62777777777777, 40.867222222222225]
10143:[-1.98, 52.58]
10144:[-1.8333333333333335, 52.5]
10145:[-100.0, 47.0]
10147:[91.8, 22.366666666666667]
10148:[-73.9791, 40.7584]
10149:[-1.2534, 51.7611]
10153:[5.718888888888889, 58.96333333333334]
10161:[-0.08555555555555555, 50.86527777777778]
10163:[-124.16361111111112, 40.801944444444445]
10165:[-105.46, 40.65]
10167:[-122.45194444444445, 37.779444444444444]
10168:[-85.06, 41.09]
10169:[-85.13915, 41.080450000000006]
10171:[7.45, 46.95]
10172:[-68.59, 46.65]
10173:[-1.133, 53.515]
10174:[-1.3333333333333333, 53.5]
10175:[-79.98, 40.47]
10177:[6.952777777777778, 50.936388888888885]
10179:[-75.14, 39.71]
10181:[-73.04138888888889, 41.55611111111111]
10183:[77.21, 28.69]
10185:[7.616666666666667, 46.833333333333336]
10187:[-79.47, 40.31]
10188:[-79.54222222222222, 40.297777777777775]
10189:[-73.53888888888889, 41.05277777777778]
10191:[114.13777777777779, 22.284166666666668]
10192:[-83.94222222222223, 35.97277777777778]
10197:[-79.41, 42.3]
10198:[-0.58, 44.84]
10199:[0.0, 44.583333333333336]
10200:[-73.25, 42.45]
10204:[-97.12916666666666, 33.21638888888889]
10205:[-81.6613888888889, 30.336944444444445]
10207:[-4.241699833333334, 55.861716666666666]
10209:[-78.84944444444444, 42.90472222222222]
10210:[-82.76416666666667, 27.973611111111108]
10211:[28.58, -20.17]
10213:[-122.25339, 37.86986]
10214:[11.582222222222223, 50.92833333333333]
10215:[-122.36, 37.44]
10217:[2.183333333333333, 41.38333333333333]
10218:[2.0833333333333335, 41.45]
10219:[19.817777777777778, 41.32888888888889]
10221:[-89.2461111111111, 48.382222222222225]
10222:[-84.39472222222223, 33.77583333333333]
10223:[128.6, 35.86666666666667]
10224:[-72.714021, 41.800911]
10226:[-123.075, 44.045]
10227:[-123.08666666666666, 44.051944444444445]
10229:[-118.412464, 34.062851]
10231:[-86.79661, 36.13553]
10235:[-74.444414, 40.486678]
10239:[-104.696741, 40.404853]
10240:[-104.4, 40.54]
10241:[11.866666666666667, 45.416666666666664]
10242:[11.866666666666667, 45.416666666666664]
10244:[-121.35, 38.45]
10245:[132.45527777777778, 34.38527777777778]
10246:[-108.63, 43.03]
10249:[-83.0, 42.28333333333333]
10250:[5.179166666666667, 52.10333333333333]
10253:[-88.09861111111111, 41.87027777777778]
10256:[-0.758, 51.248]
10257:[-1.25, 51.083333333333336]
10261:[-122.31305555555555, 37.55416666666667]
10263:[10.38861111111111, 55.395833333333336]
10264:[-89.91, 38.83]
10265:[-73.18972222222223, 41.74722222222222]
10266:[-73.24, 41.79]
10267:[105.85416666666666, 21.02847222222222]
10269:[23.33, 42.7]
10271:[-73.86444444444444, 40.94138888888889]
10273:[-73.61361111111111, 41.038888888888884]
10279:[-2.161, 53.6136]
10280:[-75.34, 38.68]
10281:[-75.5, 39.0]
10282:[-72.08749999999999, 41.55027777777777]
10284:[-73.21194444444444, 44.475833333333334]
10287:[73.06666666666666, 33.71666666666667]
10288:[-71.11389, 42.37583]
10289:[-89.538, 34.365]
10290:[-90.0, 33.0]
10292:[-5.537, 50.119]
10294:[-72.575, 44.25972222222222]
10296:[-80.25, 43.166666666666664]
10297:[-72.57, 43.57]
10298:[-117.0, 39.0]
10299:[-74.764001, 40.223748]
10300:[-79.79, 36.08]
10302:[6.7778, 51.4975]
10303:[6.762691666666667, 51.43514722222222]
10306:[175.71666666666667, -38.4]
10307:[-1.52856, 54.98675]
10308:[-78.02, 42.25]
10309:[9.183333333333334, 48.78333333333333]
10310:[-118.27083333333333, 34.04861111111111]
10312:[-76.92750000000001, 38.99666666666667]
10314:[-0.2633, 51.4925]
10316:[-123.28333333333333, 44.56666666666667]
10318:[-86.804972, 36.148649]
10319:[-86.78333333333333, 36.166666666666664]
10322:[-0.0, 52.333333333333336]
10326:[149.1205, -35.2778]
10327:[-58.166666666666664, 6.8]
10328:[-73.90194444444445, 40.88944444444444]
10329:[-73.886, 40.8373]
10331:[-118.20111111111112, 33.763888888888886]
10332:[-84.42, 42.25]
10333:[-84.40138888888889, 42.24583333333334]
10335:[-2.429, 53.578]
10337:[5.0, 51.666666666666664]
10338:[5.483333333333333, 51.43333333333333]
10340:[-122.63, 45.48]
10341:[-113.98527777777778, 46.86]
10342:[-114.01166666666667, 46.862500000000004]
10343:[-71.117, 42.374]
10345:[-89.937, 35.119]
10346:[139.55, 35.95]
10347:[-66.0, 46.0]
10348:[-2.7461, 53.4541]
10349:[-3.0, 53.416666666666664]
10351:[-2.5833333333333335, 53.166666666666664]
10352:[-88.85, 40.49]
10353:[-116.19, 34.83]
10355:[-73.98565555555555, 40.74843333333333]
10356:[-73.96367, 40.77891]
10357:[-112.47583333333334, 33.513888888888886]
10359:[51.53333333333333, 25.28666666666667]
10360:[-121.73805555555556, 38.553888888888885]
10361:[-1.255853, 51.750199]
10362:[-1.28, 51.75]
10363:[-91.14, 30.45]
10365:[-85.40722222222223, 31.22722222222222]
10368:[9.330277777777777, 46.50555555555555]
10371:[11.383333333333333, 47.266666666666666]
10373:[-43.19638888888888, -22.90833333333333]
10377:[-1.5105555555555557, 52.408055555555556]
10382:[-77.02001, 38.89147]
10383:[-84.76972222222223, 37.64555555555555]
10384:[-81.11666666666666, 32.016666666666666]
10385:[-81.09, 31.97]
10386:[-70.0, 53.0]
10387:[-71.102, 42.338]
10388:[-94.176012, 36.068681]
10389:[-94.16083333333334, 36.07638888888889]
10391:[-0.125, 51.535555555555554]
10393:[-76.25, 40.04]
10394:[-96.58083333333333, 39.19166666666666]
10395:[-96.59166666666667, 39.19166666666666]
10397:[-101.88333333333334, 33.56666666666667]
10398:[-0.4613888888888889, 51.4775]
10399:[-73.11623, 40.914224]
10400:[-84.179213, 39.740415]
10401:[-84.19166666666668, 39.75944444444445]
10404:[23.727805555555555, 37.98397222222222]
10406:[74.17472222222223, 31.29277777777778]
10407:[74.3436111111111, 31.549722222222226]
10408:[0.128, 51.779]
10409:[0.5833333333333334, 51.75]
10412:[-86.365, 35.849]
10413:[-86.39194444444445, 35.846111111111114]
10415:[-73.904167, 40.774444]
10416:[-118.52833333333334, 34.24166666666667]
10418:[-0.1872222222222222, 51.10916666666667]
10419:[-0.5, 50.916666666666664]
10421:[-84.37, 42.6]
10422:[16.512777777777778, 41.00861111111111]
10423:[18.058333333333334, 59.36527777777778]
10425:[106.81666666666666, -6.2]
10429:[10.4, 43.71666666666667]
10430:[0.123842, 52.200623]
10432:[7.7, 45.06666666666667]
10434:[-0.13111111111111112, 51.51861111111111]
10435:[10.183333333333334, 36.8]
10438:[-81.01, 46.49]
10442:[-118.13194444444444, 34.15611111111111]
10443:[85.0, 41.0]
10444:[73.829262, 15.498605]
10446:[107.5, -6.75]
10449:[-77.470778, 38.301829]
10451:[-90.49972222222222, 41.48583333333333]
10452:[-90.686865, 42.504321]
10453:[-87.69472222222223, 42.046388888888885]
10454:[-2.1169, 53.5444]
10455:[0.529, 51.272]
10458:[8.816666666666666, 46.31666666666667]
10459:[-86.813, 33.525]
10460:[-86.86666666666666, 33.583333333333336]
10461:[-81.08944444444444, 29.19]
10463:[47.97833333333333, 29.369722222222222]
10464:[6.177777777777778, 49.12027777777778]
10468:[-72.530837, 42.325079]
10469:[-72.517, 42.367]
10470:[-75.16388888888889, 39.955000000000005]
10472:[-112.1863888888889, 33.53861111111111]
10473:[-94.51305555555555, 37.08416666666667]
10474:[-0.8333333333333334, 51.833333333333336]
10476:[-73.93722222222223, 42.814166666666665]
10477:[-9.75, 52.166666666666664]
10478:[-73.37, 41.23]
10480:[-82.38555555555556, 34.84444444444445]
10481:[-82.37, 34.89]
10483:[-104.881105, 39.76185]
10486:[-85.48083333333334, 32.59777777777778]
10487:[-86.52916666666667, 39.16222222222222]
10489:[-74.415775, 40.615444]
10490:[-89.89, 35.18]
10491:[-82.06, 29.21]
10492:[-82.13055555555555, 29.18777777777778]
10493:[-122.76, 39.09]
10494:[-74.110228, 40.662411]
10496:[0.71377, 51.53789]
10497:[-77.81, 39.6]
10499:[-1.7798, 53.645]
10500:[-80.58, 27.7]
10501:[-73.817, 40.737]
10502:[19.05138888888889, 47.4925]
10505:[-4.6614, 55.6201]
10506:[100.46666666666667, 13.75]
10508:[-80.2, 26.133333333333333]
10509:[-77.17111111111112, 38.882222222222225]
10511:[-117.89750000000001, 33.61666666666667]
10513:[-1.5528, 47.2181]
10515:[-72.92361111111111, 41.309999999999995]
10518:[-123.7, 45.46]
10519:[-122.04194444444444, 37.3175]
10520:[-1.4275, 53.23583333333333]
10521:[-1.6, 53.13333333333333]
10523:[-75.31361111111111, 40.02638888888889]
10529:[-73.96107, 40.8101]
10530:[72.0, 31.0]
10532:[-82.43555555555555, 34.92583333333333]
10534:[75.78, 11.25]
10535:[-118.18522, 34.16922]
10536:[-111.82083333333333, 32.06527777777777]
10538:[-101.29222222222222, 48.23305555555556]
10539:[-76.70694444444445, 37.270833333333336]
10540:[-118.0363888888889, 34.132777777777775]
10543:[-80.25, 41.31]
10544:[-76.8836, 40.9546]
10546:[-77.37249999999999, 35.60166666666667]
10549:[-4.2254, 57.4718]
10550:[-82.44, 28.3]
10551:[-1.2666666666666666, 50.666666666666664]
10552:[-69.782, 44.307]
10553:[139.594578, 35.752095]
10554:[-71.41666666666667, 42.27916666666667]
10557:[-0.6893319444444445, 52.36679888888889]
10558:[-0.72292, 52.39312]
10559:[-73.989899, 40.295372]
10562:[-69.66305555555556, 44.564166666666665]
10563:[0.12397222222222222, 52.203611111111115]
10564:[7.55, 44.38333333333333]
10567:[-2.183333333333333, 53.0]
10571:[8.548055555555555, 47.37638888888889]
10572:[8.55, 47.36666666666667]
10574:[-80.84333333333333, 35.22694444444445]
10575:[-87.41, 39.47]
10579:[-74.657, 40.343]
10581:[67.01, 24.860000000000003]
10583:[12.482777777777779, 41.893055555555556]
10584:[-75.54666666666667, 39.74583333333334]
10585:[-2.716666666666667, 52.61666666666667]
10589:[0.5728745, 50.8563015]
10590:[-1.5733, 54.7761]
10592:[-86.44444444444444, 36.98166666666667]
10594:[-71.11694444444444, 42.37444444444444]
10597:[-122.41, 45.54]
10599:[26.455, 40.367222222222225]
10601:[-118.52556, 34.04806]
10602:[-76.60766666666666, 39.283294444444444]
10603:[-106.85, 35.69]
10604:[-106.0, 34.0]
10606:[-112.53999999999999, 34.561388888888885]
10607:[-157.0, 21.0]
10610:[-77.0555, 38.8996]
10613:[-77.64, 39.09]
10614:[-80.17500000000001, 26.02138888888889]
10615:[-7.04, 54.244]
10616:[-86.295, 32.364]
10621:[-6.416666666666667, 53.0]
10623:[-73.84, 43.56]
10624:[-118.875, 34.18944444444444]
10625:[-83.21333333333334, 42.31444444444444]
10629:[4.783333333333333, 51.583333333333336]
10632:[67.12, 24.94]
10636:[-82.38333333333334, 23.133333333333333]
10637:[-88.21388888888889, 30.78638888888889]
10638:[-66.60666666666665, 18.001666666666665]
10639:[-117.85138888888888, 33.79277777777778]
10640:[-117.8325, 33.80305555555555]
10643:[76.21, 10.52]
10644:[-122.01, 37.03]
10646:[8.683333333333334, 50.11666666666667]
10648:[-2.2333333333333334, 53.46666666666667]
10649:[-9.25, 53.9]
10653:[72.82583333333334, 18.974999999999998]
10655:[15.090277777777779, 37.5]
10656:[-84.4936, 38.0522]
10657:[-7.2561, 52.6477]
10659:[-81.678621, 36.213843]
10662:[135.19555555555556, 34.69]
10663:[-72.936, 41.3027]
10665:[11.568055555555555, 48.14805555555556]
10669:[-92.11833333333333, 32.50944444444445]
10670:[-80.81444444444445, 41.23833333333334]
10671:[-80.76, 41.32]
10672:[-100.0, 41.5]
10678:[-75.19, 39.95]
10681:[9.15, 45.18333333333333]
10683:[125.73805555555556, 39.019444444444446]
10684:[-73.9897, 40.692]
10685:[-73.99027777777778, 40.69277777777778]
10686:[15.75, 48.333333333333336]
10687:[13.4, 52.516666666666666]
10688:[139.64234444444443, 35.44750833333333]
10690:[8.770833333333334, 50.809999999999995]
10697:[39.31666666666667, -6.133333333333334]
10698:[-92.074, 32.527]
10699:[9.983888888888888, 53.566944444444445]
10700:[-61.24861111111111, 10.460555555555555]
10702:[-151.25, 60.416666666666664]
10703:[178.4419, -18.1416]
10705:[-5.93, 54.597]
10706:[43.0, 11.5]
10708:[4.633333333333333, 52.38333333333333]
10710:[-97.48444444444445, 25.93027777777778]
10711:[-122.48, 45.77]
10712:[-91.04833333333333, 33.39861111111111]
10713:[-90.121685, 29.934236]
10717:[-95.862, 41.253]
10722:[-1.251043, 51.753187]
10725:[-1.9166666666666665, 51.333333333333336]
10727:[-79.01666666666667, 43.1]
10728:[-97.45, 26.15]
10731:[-76.60944444444443, 39.393055555555556]
10733:[73.83902, 26.57268]
10734:[75.8, 26.9]
10737:[-97.15583333333333, 31.55138888888889]
10738:[-97.2, 31.55]
10740:[-77.46666666666667, 37.53333333333333]
10742:[-69.963, 43.909]
10744:[-121.875, 36.598]
10746:[-81.15, 25.12]
10747:[-73.25806666666666, 41.16016944444444]
10749:[7.102222222222222, 50.73388888888889]
10750:[7.099813888888889, 50.73399166666667]
10751:[-118.44833333333334, 34.151111111111106]
10753:[-84.29, 39.75]
10754:[-79.86666666666666, 43.25]
10756:[-83.3736111111111, 42.39722222222222]
10757:[-74.071, 40.714]
10758:[-121.83555555555554, 39.74]
10759:[9.716666666666667, 52.36666666666667]
10760:[-2.7855555555555553, 54.01027777777778]
10761:[-2.801, 54.047]
10762:[-81.60845, 41.50416]
10764:[-73.78416666666666, 40.92861111111111]
10765:[-79.93333333333334, 37.266666666666666]
10767:[-1.0, 49.0]
10768:[-0.37, 49.18]
10769:[-73.95777777777778, 40.64944444444444]
10770:[0.7183, 52.2474]
10771:[-1.5526, 54.527]
10774:[-118.605, 34.16833]
10776:[-116.2, 43.61666666666667]
10778:[-102.36555555555555, 31.863333333333333]
10779:[26.10388888888889, 44.4325]
10780:[-3.014, 53.393]
10781:[-81.2005, 28.6016]
10782:[3.0, 56.0]
10783:[80.0, -20.0]
10786:[-117.16250000000001, 32.715]
10790:[-73.78527777777778, 43.09777777777778]
10793:[-7.129166666666666, 52.25666666666667]
10794:[2.0783333333333336, 41.29694444444444]
10797:[-86.238972, 41.702995]
10798:[-74.03, 40.75]
10799:[-110.95194444444445, 32.23166666666667]
10801:[-119.75, 48.55]
10803:[-84.2845, 30.4178]
10804:[-73.98417, 40.7743]
10806:[-2.967, 53.406]
10808:[-70.67, 43.41]
10809:[-87.6578, 41.9999]
10810:[-73.60045833333332, 40.71460555555556]
10812:[-8.583333333333334, 51.96666666666667]
10813:[1.0, 49.5]
10817:[-78.79, 43.32]
10818:[-122.08194444444445, 37.38944444444444]
10819:[-97.13277777777778, 49.809444444444445]
10822:[-4.06576, 52.41806]
10823:[-119.75, 36.81333333333333]
10824:[117.0, 5.25]
10826:[-2.298, 53.593]
10827:[120.5, 29.2]
10828:[120.16666666666667, 30.25]
10829:[7.8469444444444445, 47.994166666666665]
10834:[-73.96416666666667, 40.811388888888885]
10835:[43.259388888888886, 36.15811111111111]
10836:[-73.96027777777778, 40.80694444444444]
10839:[-72.655844, 41.55562]
10841:[-71.7213888888889, 43.76416666666667]
10842:[-78.78, 42.75]
10846:[-72.61666666666666, 42.20416666666667]
10847:[-81.29888888888888, 28.41583333333333]
10848:[9.5103, 47.1403]
10851:[-122.18305555555555, 37.78055555555555]
10852:[-86.983392, 34.580992]
10854:[-70.74, 41.99]
10855:[121.07777777777777, 14.63888888888889]
10857:[-0.1333, 51.4995]
10858:[-82.83916666666666, 34.67833333333333]
10861:[-113.5, 53.53333333333333]
10863:[88.36194444444443, 22.57638888888889]
10865:[-93.74722222222222, 32.514722222222225]
10866:[-72.7538888888889, 41.76777777777777]
10867:[-72.73, 41.81]
10868:[-118.285096, 34.157326]
10870:[-76.287405, 36.767398]
10877:[-77.05583333333333, 38.87111111111111]
10878:[-115.0253, 36.0292]
10880:[151.1772222222222, -33.94611111111111]
10883:[-84.29777777777778, 33.771388888888886]
10884:[-84.23, 33.77]
10888:[74.86, 31.64]
10894:[30.0, -3.5]
10896:[-121.927453, 37.295448]
10898:[-71.105138, 42.335743]
10906:[-99.70805555555556, 32.46944444444445]
10907:[-99.75, 32.45]
